OWIO, OWST, PWIO, AVGWIO, TAG
20, 0.000000, 100.000000, 106.160000, 0
20, 0.000000, 100.000000, 104.480000, 0
20, 0.000000, 100.000000, 91.200000, 0
20, 0.000000, 100.000000, 91.840000, 0
20, 0.000000, 100.000000, 93.040000, 0
20, 0.000000, 100.000000, 99.760000, 0
20, 0.000000, 100.000000, 87.360000, 0
20, 0.000000, 100.000000, 86.160000, 0
20, 0.000000, 100.000000, 62.240000, 0
20, 0.000000, 100.000000, 56.640000, 0
20, 0.000000, 100.000000, 42.560000, 0
13, 13.285714, 93.000000, 45.763441, 0
13, 6.142857, 86.000000, 43.069767, 0
20, 6.142857, 86.000000, 41.953488, 0
20, 6.142857, 86.000000, 34.325581, 0
20, 6.142857, 86.000000, 28.279070, 0
20, 13.285714, 93.000000, 21.333333, 0
20, 0.000000, 100.000000, 29.600000, 0
20, 0.000000, 100.000000, 33.280000, 0
20, 0.000000, 100.000000, 39.280000, 0
20, 0.000000, 100.000000, 44.480000, 0
20, 0.000000, 100.000000, 44.400000, 0
20, 0.000000, 100.000000, 36.880000, 0
20, 0.000000, 100.000000, 37.040000, 0
20, 0.000000, 100.000000, 45.360000, 0
20, 0.000000, 100.000000, 42.880000, 0
20, 0.000000, 100.000000, 44.480000, 0
20, 0.000000, 100.000000, 46.480000, 0
20, 0.000000, 100.000000, 45.760000, 0
20, 0.000000, 100.000000, 33.040000, 0
20, 0.000000, 100.000000, 36.640000, 0
20, 0.000000, 100.000000, 34.880000, 0
20, 0.000000, 100.000000, 34.880000, 0
20, 0.000000, 100.000000, 43.200000, 0
20, 0.000000, 100.000000, 46.320000, 0
20, 0.000000, 100.000000, 42.720000, 0
20, 0.000000, 100.000000, 42.320000, 0
20, 0.000000, 100.000000, 41.760000, 0
20, 0.000000, 100.000000, 33.280000, 0
20, 0.000000, 100.000000, 33.680000, 0
20, 0.000000, 100.000000, 33.600000, 0
20, 0.000000, 100.000000, 34.160000, 0
20, 0.000000, 100.000000, 33.360000, 0
20, 0.000000, 100.000000, 35.840000, 0
20, 0.000000, 100.000000, 34.080000, 0
20, 0.000000, 100.000000, 34.880000, 0
20, 0.000000, 100.000000, 36.240000, 0
20, 0.000000, 100.000000, 43.360000, 0
20, 0.000000, 100.000000, 40.960000, 0
20, 0.000000, 100.000000, 43.120000, 0
20, 0.000000, 100.000000, 43.840000, 0
20, 0.000000, 100.000000, 44.480000, 0
20, 0.000000, 100.000000, 42.960000, 0
20, 0.000000, 100.000000, 42.640000, 0
20, 0.000000, 100.000000, 39.840000, 0
20, 0.000000, 100.000000, 43.440000, 0
20, 0.000000, 100.000000, 72.640000, 0
20, 0.000000, 100.000000, 67.440000, 0
20, 0.000000, 100.000000, 69.840000, 0
20, 0.000000, 100.000000, 72.400000, 0
20, 0.000000, 100.000000, 67.760000, 0
20, 0.000000, 100.000000, 39.200000, 0
20, 0.000000, 100.000000, 44.880000, 0
20, 0.000000, 100.000000, 43.280000, 0
20, 0.000000, 100.000000, 41.600000, 0
20, 0.000000, 100.000000, 43.120000, 0
20, 0.000000, 100.000000, 42.640000, 0
20, 0.000000, 100.000000, 58.960000, 0
20, 0.000000, 100.000000, 64.640000, 0
2, 4.555556, 82.000000, 69.463415, 0
0, 1.631579, 62.000000, 79.483871, 0
1, 0.754386, 43.000000, 96.744186, 0
0, 0.298701, 23.000000, 62.956522, 0
1, 0.041667, 4.000000, 26.000000, 0
0, 0.020408, 2.000000, 44.000000, 0
0, 0.020408, 2.000000, 44.000000, 0
0, 0.010101, 1.000000, 24.000000, 0
0, 0.010101, 1.000000, 24.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
4, 0.041667, 4.000000, 58.000000, 0
18, 0.282051, 22.000000, 37.454545, 0
20, 0.724138, 42.000000, 31.047619, 0
20, 1.631579, 62.000000, 70.451613, 0
20, 4.555556, 82.000000, 60.000000, 0
13, 10.111111, 91.000000, 57.142857, 0
0, 2.703704, 73.000000, 63.123288, 0
0, 1.127660, 53.000000, 77.886792, 0
0, 0.492537, 33.000000, 32.242424, 0
0, 0.149425, 13.000000, 39.384615, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
1, 0.010101, 1.000000, 56.000000, 0
20, 0.265823, 21.000000, 48.380952, 0
20, 0.694915, 41.000000, 74.536585, 0
20, 1.564103, 61.000000, 65.180328, 0
20, 4.263158, 81.000000, 71.308642, 0
20, 0.000000, 100.000000, 68.320000, 0
20, 0.000000, 100.000000, 73.280000, 0
20, 0.000000, 100.000000, 69.200000, 0
20, 0.000000, 100.000000, 74.000000, 0
20, 0.000000, 100.000000, 68.640000, 0
20, 0.000000, 100.000000, 64.320000, 0
20, 0.000000, 100.000000, 57.520000, 0
20, 0.000000, 100.000000, 54.000000, 0
20, 0.000000, 100.000000, 45.360000, 0
20, 0.000000, 100.000000, 40.080000, 0
20, 0.000000, 100.000000, 40.400000, 0
10, 9.000000, 90.000000, 40.622222, 0
0, 2.333333, 70.000000, 33.942857, 0
0, 1.000000, 50.000000, 36.800000, 0
0, 0.428571, 30.000000, 36.800000, 0
0, 0.111111, 10.000000, 39.200000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
1, 0.010101, 1.000000, 8.000000, 0
1, 0.020408, 2.000000, 132.000000, 0
0, 0.020408, 2.000000, 132.000000, 0
0, 0.020408, 2.000000, 132.000000, 0
0, 0.020408, 2.000000, 132.000000, 0
0, 0.010101, 1.000000, 256.000000, 0
2, 0.020408, 2.000000, 52.000000, 0
1, 0.030928, 3.000000, 120.000000, 0
0, 0.030928, 3.000000, 120.000000, 0
0, 0.030928, 3.000000, 120.000000, 0
0, 0.030928, 3.000000, 120.000000, 0
0, 0.010101, 1.000000, 256.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
4, 0.041667, 4.000000, 14.000000, 0
0, 0.041667, 4.000000, 14.000000, 0
2, 0.063830, 6.000000, 28.000000, 0
0, 0.063830, 6.000000, 28.000000, 0
0, 0.063830, 6.000000, 28.000000, 0
0, 0.020408, 2.000000, 56.000000, 0
0, 0.020408, 2.000000, 56.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
16, 0.190476, 16.000000, 62.500000, 0
20, 0.562500, 36.000000, 64.222222, 0
20, 1.272727, 56.000000, 58.000000, 0
20, 3.166667, 76.000000, 57.578947, 0
20, 24.000000, 96.000000, 59.333333, 0
20, 0.000000, 100.000000, 56.160000, 0
20, 0.000000, 100.000000, 54.000000, 0
20, 0.000000, 100.000000, 52.720000, 0
20, 0.000000, 100.000000, 49.120000, 0
20, 0.000000, 100.000000, 42.800000, 0
20, 0.000000, 100.000000, 41.200000, 0
20, 0.000000, 100.000000, 38.160000, 0
20, 0.000000, 100.000000, 39.360000, 0
20, 0.000000, 100.000000, 41.440000, 0
20, 0.000000, 100.000000, 46.080000, 0
20, 0.000000, 100.000000, 46.240000, 0
20, 0.000000, 100.000000, 44.480000, 0
20, 0.000000, 100.000000, 42.640000, 0
20, 0.000000, 100.000000, 35.920000, 0
20, 0.000000, 100.000000, 30.800000, 0
20, 0.000000, 100.000000, 26.000000, 0
20, 0.000000, 100.000000, 25.360000, 0
20, 0.000000, 100.000000, 69.360000, 0
20, 0.000000, 100.000000, 77.200000, 0
20, 0.000000, 100.000000, 81.520000, 0
20, 0.000000, 100.000000, 104.800000, 0
20, 0.000000, 100.000000, 114.400000, 0
8, 7.333333, 88.000000, 79.363636, 0
0, 2.125000, 68.000000, 86.705882, 0
0, 0.923077, 48.000000, 100.500000, 0
0, 0.388889, 28.000000, 78.571429, 0
0, 0.086957, 8.000000, 86.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
1, 0.010101, 1.000000, 80.000000, 0
1, 0.020408, 2.000000, 60.000000, 0
0, 0.020408, 2.000000, 60.000000, 0
0, 0.020408, 2.000000, 60.000000, 0
0, 0.020408, 2.000000, 60.000000, 0
0, 0.010101, 1.000000, 40.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
0, 0.000000, 0.000000, 0.000000, 0
6, 0.063830, 6.000000, 85.333333, 0
20, 0.351351, 26.000000, 76.923077, 0
20, 0.851852, 46.000000, 75.652174, 0
20, 1.941176, 66.000000, 109.333333, 0
20, 6.142857, 86.000000, 129.581395, 0
20, 0.000000, 100.000000, 119.040000, 0
20, 0.000000, 100.000000, 112.560000, 0
20, 0.000000, 100.000000, 100.960000, 0
20, 0.000000, 100.000000, 68.400000, 0
20, 0.000000, 100.000000, 35.680000, 0
20, 0.000000, 100.000000, 47.920000, 0
17, 32.333333, 97.000000, 62.927835, 0
0, 3.347826, 77.000000, 75.116883, 0
0, 1.325581, 57.000000, 93.052632, 0
0, 0.587302, 37.000000, 125.621622, 0
18, 0.538462, 35.000000, 88.000000, 0
20, 0.612903, 38.000000, 45.473684, 0
20, 1.380952, 58.000000, 39.862069, 0
20, 3.545455, 78.000000, 34.871795, 0
20, 49.000000, 98.000000, 30.530612, 0
20, 0.000000, 100.000000, 22.240000, 0
20, 0.000000, 100.000000, 15.840000, 0
20, 0.000000, 100.000000, 11.600000, 0
20, 0.000000, 100.000000, 10.080000, 0
20, 0.000000, 100.000000, 8.960000, 0
20, 0.000000, 100.000000, 11.360000, 0
20, 0.000000, 100.000000, 13.760000, 0
20, 0.000000, 100.000000, 16.240000, 0
20, 0.000000, 100.000000, 17.760000, 0
20, 0.000000, 100.000000, 18.960000, 0
20, 0.000000, 100.000000, 16.560000, 0
20, 0.000000, 100.000000, 14.160000, 0
20, 0.000000, 100.000000, 11.680000, 0
20, 0.000000, 100.000000, 9.200000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 10.320000, 0
20, 0.000000, 100.000000, 10.320000, 0
20, 0.000000, 100.000000, 10.320000, 0
20, 0.000000, 100.000000, 10.320000, 0
20, 0.000000, 100.000000, 10.320000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 11.440000, 0
20, 0.000000, 100.000000, 11.440000, 0
20, 0.000000, 100.000000, 11.440000, 0
20, 0.000000, 100.000000, 11.440000, 0
20, 0.000000, 100.000000, 11.440000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 9.200000, 0
20, 0.000000, 100.000000, 10.400000, 0
20, 0.000000, 100.000000, 12.800000, 0
20, 0.000000, 100.000000, 12.800000, 0
20, 0.000000, 100.000000, 12.800000, 0
20, 0.000000, 100.000000, 11.600000, 0
20, 0.000000, 100.000000, 10.400000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 10.000000, 0
20, 0.000000, 100.000000, 10.240000, 0
20, 0.000000, 100.000000, 10.240000, 0
20, 0.000000, 100.000000, 10.240000, 0
20, 0.000000, 100.000000, 10.240000, 0
20, 0.000000, 100.000000, 8.240000, 0
20, 0.000000, 100.000000, 8.960000, 0
20, 0.000000, 100.000000, 9.280000, 0
20, 0.000000, 100.000000, 9.280000, 0
20, 0.000000, 100.000000, 9.280000, 0
20, 0.000000, 100.000000, 9.280000, 0
20, 0.000000, 100.000000, 8.320000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 10.960000, 0
20, 0.000000, 100.000000, 11.600000, 0
20, 0.000000, 100.000000, 11.600000, 0
20, 0.000000, 100.000000, 11.600000, 0
20, 0.000000, 100.000000, 11.600000, 0
20, 0.000000, 100.000000, 8.640000, 0
20, 0.000000, 100.000000, 8.000000, 0
20, 0.000000, 100.000000, 12.800000, 0
20, 0.000000, 100.000000, 12.800000, 0
20, 0.000000, 100.000000, 12.800000, 0
20, 0.000000, 100.000000, 14.000000, 0
20, 0.000000, 100.000000, 15.280000, 0
20, 0.000000, 100.000000, 17.520000, 0
20, 0.000000, 100.000000, 17.520000, 0
20, 0.000000, 100.000000, 17.520000, 0
20, 0.000000, 100.000000, 16.320000, 0
20, 0.000000, 100.000000, 15.040000, 0
20, 0.000000, 100.000000, 8.000000, 0
16, 24.000000, 96.000000, 10.666667, 0
0, 3.166667, 76.000000, 11.368421, 0
